[1/325] {'graphs': 1, 'dags': 7119920, 'profile_dags': 5994068, 'ss_skip': 4244284, 'packed_cegar': 1749784, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=368s
[2/325] {'graphs': 2, 'dags': 13441168, 'profile_dags': 11444260, 'ss_skip': 7498588, 'packed_cegar': 3945672, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=856s
[3/325] {'graphs': 3, 'dags': 18728088, 'profile_dags': 16119900, 'ss_skip': 9707210, 'packed_cegar': 6412690, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=1582s
[4/325] {'graphs': 4, 'dags': 24739252, 'profile_dags': 21388432, 'ss_skip': 12183106, 'packed_cegar': 9205326, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=2184s
[5/325] {'graphs': 5, 'dags': 31316032, 'profile_dags': 27021352, 'ss_skip': 15695662, 'packed_cegar': 11325690, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=2626s
[6/325] {'graphs': 6, 'dags': 37931308, 'profile_dags': 32671420, 'ss_skip': 19345858, 'packed_cegar': 13325562, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=3062s
[7/325] {'graphs': 7, 'dags': 44746720, 'profile_dags': 38462764, 'ss_skip': 23262870, 'packed_cegar': 15199894, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=3452s
[8/325] {'graphs': 8, 'dags': 51176460, 'profile_dags': 44010348, 'ss_skip': 26390544, 'packed_cegar': 17619804, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=4052s
[9/325] {'graphs': 9, 'dags': 57550320, 'profile_dags': 49531596, 'ss_skip': 29344468, 'packed_cegar': 20187128, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=4648s
[10/325] {'graphs': 10, 'dags': 64056244, 'profile_dags': 55131796, 'ss_skip': 32573390, 'packed_cegar': 22558406, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=5196s
[11/325] {'graphs': 11, 'dags': 70146852, 'profile_dags': 60373320, 'ss_skip': 35832038, 'packed_cegar': 24541282, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=5769s
[12/325] {'graphs': 12, 'dags': 75913680, 'profile_dags': 65381388, 'ss_skip': 38774106, 'packed_cegar': 26607282, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=6456s
[13/325] {'graphs': 13, 'dags': 81402388, 'profile_dags': 70199692, 'ss_skip': 41283036, 'packed_cegar': 28916656, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=7355s
[14/325] {'graphs': 14, 'dags': 87455680, 'profile_dags': 75442636, 'ss_skip': 44269300, 'packed_cegar': 31173336, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=8124s
