[1/325] {'graphs': 1, 'dags': 5403192, 'profile_dags': 4783320, 'ss_skip': 2237980, 'packed_cegar': 2545340, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=492s
[2/325] {'graphs': 2, 'dags': 11305876, 'profile_dags': 9975124, 'ss_skip': 4622072, 'packed_cegar': 5353052, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=965s
[3/325] {'graphs': 3, 'dags': 17009268, 'profile_dags': 14998320, 'ss_skip': 6974274, 'packed_cegar': 8024046, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=1461s
[4/325] {'graphs': 4, 'dags': 22649824, 'profile_dags': 19968520, 'ss_skip': 9393064, 'packed_cegar': 10575456, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=1946s
[5/325] {'graphs': 5, 'dags': 28669888, 'profile_dags': 25203928, 'ss_skip': 12258610, 'packed_cegar': 12945318, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=2385s
[6/325] {'graphs': 6, 'dags': 34634596, 'profile_dags': 30445804, 'ss_skip': 14608658, 'packed_cegar': 15837146, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=2870s
[7/325] {'graphs': 7, 'dags': 40931768, 'profile_dags': 35905748, 'ss_skip': 17518988, 'packed_cegar': 18386760, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=3305s
[8/325] {'graphs': 8, 'dags': 47291960, 'profile_dags': 41387696, 'ss_skip': 20716076, 'packed_cegar': 20671620, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=3670s
[9/325] {'graphs': 9, 'dags': 52888732, 'profile_dags': 46332124, 'ss_skip': 22957898, 'packed_cegar': 23374226, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=4174s
[10/325] {'graphs': 10, 'dags': 58759112, 'profile_dags': 51481232, 'ss_skip': 25469944, 'packed_cegar': 26011288, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=4647s
[11/325] {'graphs': 11, 'dags': 65426956, 'profile_dags': 57176836, 'ss_skip': 29068304, 'packed_cegar': 28108532, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=5011s
[12/325] {'graphs': 12, 'dags': 71739344, 'profile_dags': 62620856, 'ss_skip': 32313640, 'packed_cegar': 30307216, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=5403s
[13/325] {'graphs': 13, 'dags': 77667796, 'profile_dags': 67790212, 'ss_skip': 35144880, 'packed_cegar': 32645332, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=5830s
[14/325] {'graphs': 14, 'dags': 84282312, 'profile_dags': 73459800, 'ss_skip': 38553948, 'packed_cegar': 34905852, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=6222s
[15/325] {'graphs': 15, 'dags': 90920028, 'profile_dags': 79121340, 'ss_skip': 42241604, 'packed_cegar': 36879736, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=6565s
[16/325] {'graphs': 16, 'dags': 97266956, 'profile_dags': 84575948, 'ss_skip': 45614420, 'packed_cegar': 38961528, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=6970s
[17/325] {'graphs': 17, 'dags': 104362392, 'profile_dags': 90554352, 'ss_skip': 49836774, 'packed_cegar': 40717578, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=7278s
[18/325] {'graphs': 18, 'dags': 111115440, 'profile_dags': 96286968, 'ss_skip': 53743890, 'packed_cegar': 42543078, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=7603s
[19/325] {'graphs': 19, 'dags': 117844028, 'profile_dags': 102005876, 'ss_skip': 57594626, 'packed_cegar': 44411250, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=7954s
[20/325] {'graphs': 20, 'dags': 124215952, 'profile_dags': 107473828, 'ss_skip': 61062966, 'packed_cegar': 46410862, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=8327s
[21/325] {'graphs': 21, 'dags': 131706396, 'profile_dags': 113714916, 'ss_skip': 65760870, 'packed_cegar': 47954046, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=8583s
[22/325] {'graphs': 22, 'dags': 139223964, 'profile_dags': 119968200, 'ss_skip': 70544268, 'packed_cegar': 49423932, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=8830s
[23/325] {'graphs': 23, 'dags': 146353544, 'profile_dags': 125957624, 'ss_skip': 74900996, 'packed_cegar': 51056628, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=9112s
[24/325] {'graphs': 24, 'dags': 153483392, 'profile_dags': 131946644, 'ss_skip': 79258216, 'packed_cegar': 52688428, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=9393s
[25/325] {'graphs': 25, 'dags': 160161620, 'profile_dags': 137638736, 'ss_skip': 82963196, 'packed_cegar': 54675540, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=9741s
[26/325] {'graphs': 26, 'dags': 167341044, 'profile_dags': 143655720, 'ss_skip': 87486654, 'packed_cegar': 56169066, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=10004s
[27/325] {'graphs': 27, 'dags': 173688748, 'profile_dags': 149109376, 'ss_skip': 90875550, 'packed_cegar': 58233826, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=10377s
[28/325] {'graphs': 28, 'dags': 181614004, 'profile_dags': 155632432, 'ss_skip': 96144812, 'packed_cegar': 59487620, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=10627s
[29/325] {'graphs': 29, 'dags': 189939440, 'profile_dags': 162418460, 'ss_skip': 101861568, 'packed_cegar': 60556892, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=10832s
[30/325] {'graphs': 30, 'dags': 195140336, 'profile_dags': 167060732, 'ss_skip': 103971872, 'packed_cegar': 63088860, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=11527s
[31/325] {'graphs': 31, 'dags': 200613984, 'profile_dags': 171889128, 'ss_skip': 106329424, 'packed_cegar': 65559704, 'dicut_skip': 0, 'packed_exact': 0, 'cand': 0} t=12204s
